-10.339,-20.064,-179.13,-359.2,31.156,-91.949,37.633
-9.2046,28.794,238.84,328.93,31.552,104.75,-4.0375
-22.081,-41.027,-179.13,82.519,31.947,-22.355,-25.081
14.215,27.89,0,-60.023,32.34,-169.82,-22.404
1.6041,-9.0758,179.13,-318.76,32.732,-217.46,-1.4061
13.897,60.929,119.42,-178.16,33.123,-331.25,59.44
25.085,48.106,59.709,-222.38,33.512,-336.54,125.3
0.31758,-30.912,59.709,118.77,33.9,-326.05,-46.462
-7.2595,-3.9198,-179.13,308.13,34.287,362.83,9.0926
17.564,-11.846,-238.84,249.32,34.672,187.1,96.097
8.3564,21.043,-59.709,186.17,35.056,105.72,31.649
7.7477,28.581,-238.84,-99.542,35.439,304.52,40.441
10.229,-3.8107,-119.42,59.715,35.82,29.62,-52.334
-12.277,-58.963,238.84,-34.088,36.2,-149.25,-43.665
-21.846,-22.497,-119.42,155.68,36.579,13.723,-38.895
-7.6568,-0.71095,-59.709,208.4,36.956,262.23,-75.411
-3.0759,-34.537,-119.42,251.8,37.331,395.12,-21.365
10.588,-12.342,-59.709,-169.24,37.705,-45.917,-20.925
-29.609,-39.917,0,130.18,38.078,-224.07,-10.898
-1.7003,47.342,-59.709,-299.94,38.449,358.09,97.831
0.90808,-20.821,-59.709,309.53,38.818,243.79,-73.062
5.7561,-21.76,-59.709,66.082,39.186,-272.34,39.114
16.564,0.86612,238.84,69.791,39.553,76.727,50.498
15.937,15.204,-59.709,-8.735,39.918,8.1848,-33.952
9.9937,29.408,179.13,-12.862,40.281,-279.77,61.707
20.366,11.431,-59.709,-269.53,40.643,260.37,-8.6486
5.9869,12.392,179.13,-278.45,41.003,31.548,2.5981
-6.2271,13.382,179.13,245.24,41.361,361.4,48.853
7.5567,3.104,-238.84,-225.76,41.718,240.67,-7.3569
7.83,62.496,-119.42,-351.84,42.074,-359,33.05
-26.835,-22.693,0,-101.72,42.427,-41.037,4.3984
16.627,-11.142,-119.42,96.365,42.779,206.82,5.479
21.116,28.41,119.42,-100.83,43.129,226.46,84
-25.637,-45.995,-238.84,-313.4,43.478,-43.663,-76.801
-15.349,-29.232,0,-211.63,43.825,-301.6,-60.207
5.1107,-5.8745,-179.13,-309.46,44.17,258.09,4.431
-9.1347,-21.007,0,100.62,44.513,248.06,-30.381
-2.1338,9.6051,-59.709,-28.332,44.854,167.91,-83.647
-0.30363,-15.083,0,-299.48,45.194,-273.27,-41.565
23.939,33.793,119.42,-261.24,45.532,165.65,-48.056
12.113,38.262,0,-324.43,45.868,-243.59,66.991
-5.5572,-0.50169,119.42,85.731,46.203,249.41,-58.655
-3.5265,36.84,-119.42,-34.286,46.535,266.23,34.705
-6.4521,-4.865,-119.42,-28.876,46.866,-153.67,59.466
-6.1852,-2.5039,238.84,55.092,47.195,-324.16,-44.668
24.19,64.558,-59.709,288.56,47.522,-24.292,79.688
-0.021303,-50.577,59.709,-162.76,47.847,-264.33,-14.481
-6.4863,-39.869,59.709,43.734,48.17,151.38,-18.146
-14.515,-29.086,59.709,-163.6,48.492,-156.37,-79.981
-5.7011,38.831,179.13,-177.54,48.811,171.02,41.419
-14.473,-35.573,-59.709,-113.93,49.129,223.51,-8.4641
7.3333,15.343,-59.709,-237.58,49.444,237.85,41.296
7.5577,-17.717,59.709,137.08,49.758,351.3,28.609
25.481,44.396,-59.709,-170.07,50.07,-8.0389,78.822
10.065,18.926,59.709,326.08,50.379,-348.46,-4.2451
-1.6169,25.121,-59.709,-202.52,50.687,-104.26,34.085
2.5141,-22.027,0,-128.46,50.993,-394.31,45.486
11.133,-6.3487,0,-318.64,51.296,347.54,-5.0236
20.578,50.52,-59.709,-288.68,51.598,316.07,44.152
-7.1647,-50.754,119.42,-185.09,51.898,255.19,0.8139
2.441,-30.15,119.42,-211.92,52.195,396.23,-0.50419
0.69881,-50.247,-238.84,297.1,52.491,-115.71,-111.86
7.8947,19.592,59.709,-263.69,52.784,-84.648,61.972
-4.0476,-17.698,0,-145.39,53.075,19.064,-4.1732
14.834,2.9796,59.709,181.01,53.365,-301.43,-5.0042
15.221,30.407,59.709,157.83,53.652,-220.87,-2.2821
27.371,40.681,59.709,228.02,53.937,-191.97,-2.7035
-8.4416,-26.448,119.42,-20.725,54.22,258.93,-45.648
-0.76693,2.447,-119.42,109.5,54.501,314.21,9.481
6.4417,-3.8017,-119.42,125.35,54.779,385.06,-27.29
-3.4827,32.624,0,172.82,55.056,97.03,67.421
-28.245,-77.26,-59.709,42.445,55.33,-289.92,-107.42
-12.797,-43.168,-179.13,-146.8,55.602,-198.92,-74.334
9.445,47.574,179.13,-112.26,55.872,-330.8,31.721
-9.2048,-3.7339,179.13,84.701,56.139,269.31,-66.255
5.8142,9.7038,-179.13,-299.42,56.405,-86.372,-13.06
-8.8353,-45.343,59.709,69.511,56.668,370.39,-83.432
-23.247,-30.643,179.13,368.91,56.929,-44.278,-49.265
13.361,91.667,-59.709,-76.331,57.188,-96.366,53.021
2.3218,47.153,119.42,111.8,57.444,-273.47,-20.615
-3.6817,-32.892,-238.84,-385.85,57.699,56.357,-24.312
-21.67,-62.144,238.84,-29.671,57.951,364.19,-67.801
-19.36,-67.16,-119.42,152.96,58.2,-116.54,-63.481
-13.419,-20.814,-59.709,371.1,58.448,-53.605,-8.4739
-1.4561,-0.63861,-119.42,320.27,58.693,140,-8.0283
-13.527,-11.057,-179.13,-211.64,58.935,-232.72,-27.176
-2.3176,12.863,59.709,44.239,59.176,-287.73,-37.293
6.4539,40.104,0,-381.12,59.414,-59.328,-2.636
-17.42,-27.628,179.13,370,59.65,-95.551,-118.36
0.42264,68.643,179.13,-362.17,59.883,-396.64,14.654
-2.1645,-11.876,-238.84,378.87,60.114,127.26,5.9282
-12.889,20.202,0,-151.86,60.343,-370.52,-98.149
4.646,-40.766,0,16.03,60.569,366,-54.665
-17.156,-35.204,119.42,-69.911,60.793,-124.24,-30.286
17.572,78.173,119.42,-214.46,61.014,365.71,107.44
-15.246,-42.347,-59.709,29.702,61.233,-47.923,-29.339
8.667,34.552,179.13,-158.05,61.45,-148.52,79.45
21.851,37.662,59.709,-202.68,61.664,174.76,24.619
8.4299,-1.3004,179.13,183.36,61.876,-127.53,7.1725
-1.2912,15.089,-179.13,-151.39,62.085,-46.813,20.851
-6.5743,-12.326,-119.42,-150.33,62.292,142.85,-15.424
6.5582,-5.148,179.13,-144.44,62.497,-23.05,45.151
-3.3587,-10.176,-179.13,-356.08,62.699,-197.26,-37.447
7.8492,10.869,-119.42,-173.2,62.898,-225.51,95.483
22.315,-4.5897,-238.84,347.64,63.095,-294.54,57.728
5.2099,-6.0113,-59.709,-33.109,63.29,-35.656,73.601
-8.803,-3.5965,0,168.3,63.482,144.92,30.416
14.865,9.9841,59.709,-159.5,63.671,-117.85,71.675
5.4174,34.392,238.84,325.66,63.858,-131.27,109.52
-2.1637,0.97675,0,29.9,64.043,-106,-16.105
-9.158,32.489,-59.709,370.28,64.225,-5.4137,10.363
4.797,34.612,59.709,-186.75,64.404,136.75,78.602
11.082,36.716,0,133.96,64.581,-224.68,58.127
15.347,21.392,0,280.59,64.755,376.51,63.354
21.573,79.618,179.13,-174.33,64.927,-307.14,161.58
-25.713,-45.357,-238.84,-268.99,65.096,54.344,-41.895
13.821,78.774,-119.42,85.874,65.263,-304.26,41.919
9.8454,17.258,119.42,303.61,65.427,4.3057,66.266
16.112,64.575,-179.13,150.3,65.588,-365.53,85.18
-20.412,-55.232,59.709,141.2,65.747,188.15,-64.121
27.138,11.483,-59.709,-191.07,65.903,255.21,63.435
4.495,21.987,179.13,-80.41,66.057,231.89,52.053
-4.057,-20.613,-119.42,97.527,66.208,164.98,-42.482
5.6201,18.352,59.709,-288.17,66.357,353.69,32.809
-4.1986,19.122,0,176.7,66.503,281.21,-50.46
-13.597,-29.479,-119.42,25.309,66.646,-268.72,-50.847
-2.8338,5.3667,-119.42,303.75,66.786,-246.34,-119.66
-6.5052,-7.9904,-179.13,376.2,66.924,-63.906,-89.418
0.73992,-4.9432,-238.84,182.01,67.06,312.7,-37.021
9.4276,-25.534,-59.709,-43.702,67.192,-103.67,-24.902
-2.853,35.066,-119.42,-195.01,67.322,269.17,24.34
10.857,28.89,-238.84,279.28,67.45,-114.32,136.6
6.617,-13.911,0,24.536,67.574,-172.44,17.286
-5.8379,-28.109,0,197.4,67.696,149.54,6.3528
2.3404,-20.178,-179.13,179.07,67.816,337.24,-64.161
-8.4793,-33.628,-179.13,-286.75,67.932,382.3,-35.589
13.696,4.4796,-119.42,169.74,68.046,250.72,-49.123
-18.778,30.4,0,-278.43,68.158,-149.23,-9.6032
13.924,5.2308,-59.709,216.89,68.266,257.43,-33.019
2.8693,-22.201,0,284.72,68.372,-370.58,-46.989
1.3907,-47.626,179.13,-148.11,68.475,246.9,-11.896
3.045,33.174,59.709,-193.25,68.576,167.91,73.701
-8.0515,-43.929,0,208.88,68.674,274.13,-75.231
6.9527,-16.012,-59.709,-287.21,68.769,74.326,38.02
2.3737,23.305,59.709,-241.89,68.861,-169.69,-17.372
6.2658,34.434,179.13,-287.33,68.951,-0.19223,7.4201
-5.6165,-6.8239,-119.42,-105.87,69.038,365.83,-24.161
3.9583,36.422,-238.84,211.73,69.122,-62.273,-6.5829
-4.9386,-6.8973,-179.13,220.05,69.203,9.2024,-88.432
-7.4906,-4.4626,-119.42,30.429,69.282,28.508,14.64
19.548,49.45,-119.42,-256.47,69.358,-151.34,38.369
-10.525,-70.804,-59.709,-193.06,69.431,-161.45,-153.24
18.425,32.185,0,-90.413,69.502,61.964,88.164
-2.6043,-47.196,-119.42,-234.32,69.57,342.9,-32.43
-1.0106,-15.524,119.42,-193.3,69.635,335.64,-9.3923
-6.5583,0.86628,119.42,-268.82,69.697,-329.93,-16.001
-6.7896,-32.759,238.84,158.97,69.757,-114.6,-97.483
7.2116,41.055,119.42,-172.47,69.813,370.47,20.391
-31.174,-77.352,119.42,-2.8814,69.868,308.59,-39.748
-2.3284,44.801,-59.709,355.66,69.919,-181.6,38.077
-4.737,-17.802,59.709,287.7,69.967,114.59,7.6885
11.915,28.673,-238.84,60.831,70.013,-175.07,43.504
6.5217,36.005,-59.709,71.979,70.056,-117.57,20.196
-5.2772,14.314,0,7.5679,70.096,396.36,-81.549
-6.6451,-5.0704,-119.42,49.489,70.134,-130.68,-18.226
1.2854,6.0664,-238.84,-83.851,70.168,303.51,52.961
6.9792,35.241,-179.13,105.98,70.2,186.44,22.066
1.2322,-29.294,179.13,364.56,70.23,247.65,-42.808
-12.636,24.848,119.42,-158.39,70.256,-55.775,79.856
5.415,-8.0989,-179.13,154.33,70.279,192.4,-74.386
0.60726,-6.6086,179.13,-116.3,70.3,341.87,12.647
-10.572,-11.459,119.42,-274.34,70.318,-248.15,-35.847
30.81,47.354,238.84,199.77,70.334,80.515,87.376
3.7679,53.638,-238.84,-151.41,70.346,311.93,150.74
-3.781,-0.98582,-179.13,138.68,70.356,-326.86,-12.066
-10.649,-11.685,-179.13,123,70.363,239.31,-24.547
-6.5077,14.795,119.42,317.02,70.367,-158.83,50.636
-2.5815,-31.783,0,276.55,70.368,-23.567,-60.898
-14.397,-6.0513,-119.42,132.24,70.367,-9.4598,36.527
-18.834,-53.121,-119.42,-363.22,70.363,205.73,-84.609
1.607,44.27,59.709,379.31,70.356,54.181,68.887
-9.3268,-38.142,119.42,102.52,70.346,-109.81,-86.119
6.2312,66.433,-59.709,74.129,70.334,-379.6,38.577
-3.2885,24.741,-238.84,17.79,70.318,91.436,-42.507
2.5133,-25.539,-179.13,137.79,70.3,-175.45,-61.206
17.179,56.024,-119.42,322.26,70.279,-207.69,26.471
-0.26597,-10.88,-59.709,295.46,70.256,-78.944,6.6849
30.98,49.243,-179.13,206.42,70.23,255.93,95.494
-9.9389,-15.988,-179.13,213.72,70.2,306.94,-24.673
25.207,69.924,179.13,289.89,70.168,91.085,56.838
4.9573,-14.901,59.709,-233.05,70.134,-11.444,-78.849
2.3276,23.537,-119.42,-246.02,70.096,-316.02,-28.987
2.8915,0.64088,-119.42,266.46,70.056,383.27,-26.023
-10.508,-44.961,59.709,129.58,70.013,312.48,-61.769
-14.604,-2.4202,-179.13,291.7,69.967,114.47,26.268
-23.512,-107.13,-179.13,-215.77,69.919,-96.397,-114.51
2.754,-30.175,0,-309.17,69.868,-81.989,35.633
-0.05707,-10.275,59.709,-222.41,69.813,-69.686,-28.023
-1.3654,12.345,119.42,-219.57,69.757,96.615,31.89
4.138,3.6216,-179.13,184.77,69.697,-50.787,-5.8416
12.064,-30.68,-119.42,107.59,69.635,117.67,90.894
-6.1324,5.4486,-59.709,-38.517,69.57,333.21,-14.328
-0.93981,-12.342,0,310.62,69.502,-386.31,-57.178
12.884,54.822,238.84,88.217,69.431,163.38,115.9
8.731,12.993,-179.13,213.81,69.358,376.71,74.403
-5.0541,-30.789,-238.84,-245.69,69.282,-346.36,-108.76
6.7588,-37.296,0,312.75,69.203,-20.439,60.332
-5.0922,23.722,0,111.91,69.122,-364.93,44.116
-3.3241,27.479,238.84,142.31,69.038,-347.54,23.926
-11.514,-19.316,-179.13,-359.58,68.951,-163.45,-21.821
18.112,13.169,-179.13,380.61,68.861,-126.91,26.013
-23.935,-29.612,-59.709,-171.33,68.769,-83.334,-18.461
-0.71176,20.507,59.709,-14.562,68.674,316.21,19.345
-8.3715,-13.618,119.42,123.97,68.576,374.22,16.681
-9.1102,-2.7518,-59.709,254.85,68.475,-63.661,-52.26
-17.81,-30.865,-59.709,73.582,68.372,-201.23,-75.712
2.199,-10.485,238.84,-1.2062,68.266,-105.98,-19.527
-9.158,-8.4908,-59.709,-334.01,68.158,-69.072,60.161
9.6764,-4.4744,119.42,258.62,68.046,393.66,-4.5629
-19.139,-19.343,-59.709,-323.63,67.932,-274.04,-23.219
-18.977,-41.655,-119.42,385.37,67.816,-364.41,-17.569
-10.812,-60.95,-238.84,-345.23,67.696,165.21,-59.751
1.1456,16.961,-179.13,-171.5,67.574,-56.161,26.898
1.0019,9.7977,0,-124.6,67.45,291.66,-9.1995
1.7563,-6.9107,0,1.3171,67.322,168.19,69.233
-13.606,-36.155,-238.84,-255.59,67.192,59.847,6.6533
1.4975,19.118,59.709,87.39,67.06,-84.174,53.475
-0.3585,51.929,238.84,-310.36,66.924,79.625,63.148
9.6151,27.424,-59.709,274.48,66.786,368.99,14.013
7.8403,-1.2536,0,-93.585,66.646,-163.84,89.536
0.30003,-24.987,-238.84,31.3,66.503,285.09,13.056
-17.418,-21.181,119.42,-46.877,66.357,311.87,-65.131
14.703,18.461,-179.13,-227.92,66.208,177.29,41.561
6.4983,22.713,-179.13,339.38,66.057,23.408,-4.0527
22.802,73.875,-59.709,-209.43,65.903,81.831,61.559
8.0745,-8.4675,-119.42,234.77,65.747,-378.84,-32.712
3.6585,-18.99,-179.13,-69.708,65.588,140.19,-42.534
-6.4529,8.977,59.709,-13.945,65.427,333.74,61.768
-3.5013,8.6363,0,315.9,65.263,-15.149,-28.522
0.49481,-9.3645,179.13,59.317,65.096,300.99,-26.401
7.6353,53.088,-179.13,371.1,64.927,77.468,108.8
-9.6289,-51.065,238.84,-64.398,64.755,-374.75,-57.232
-31.258,-40.9,-59.709,4.1395,64.581,144.34,-138.11
-12.017,-61.713,-238.84,-61.606,64.404,327.82,-79.39
9.7142,8.2081,-119.42,-373.31,64.225,-84.771,-11.766
1.8717,-24.353,238.84,-119.76,64.043,-221.66,-31.921
0.28375,-30.229,119.42,193.3,63.858,356.41,-14.614
-0.96721,1.4478,-119.42,-261.37,63.671,-200.98,45.694
-11.412,-1.8751,59.709,-223.08,63.482,329.08,-19.756
-19.928,-63.038,59.709,171.97,63.29,-251.34,-111.39
-0.50507,-17.995,0,-87.033,63.095,356.97,39.623
-6.6674,-20.937,0,337.62,62.898,-122.75,-33.79
-13.304,-43.644,59.709,190.38,62.699,151.73,-62.61
19.688,80.382,119.42,248.13,62.497,381.17,72.653
9.8979,10.32,179.13,-116.2,62.292,-227.21,-59.506
-19.702,-65.891,119.42,-320.06,62.085,190.22,-105.02
6.4842,-27.407,238.84,-15.611,61.876,143.72,14.527
-26.175,-78.31,179.13,-169.57,61.664,0.94576,-29.204
-15.754,-1.3111,-59.709,-106.51,61.45,67.795,63.18
-13.479,13.643,59.709,-255.78,61.233,310.02,30.478
3.4977,28.055,-179.13,-215.7,61.014,-25.916,83.858
1.4362,-41.13,-238.84,106.77,60.793,-43.773,-31.342
0.99851,27.7,0,308.54,60.569,-298.16,23.213
3.2408,-21.52,59.709,369.75,60.343,136.99,-39.561
14.41,16.994,59.709,253.99,60.114,-100.26,44.541
-4.9152,12.366,-119.42,-262.99,59.883,78.125,38.395
1.8394,19.838,179.13,-85.702,59.65,95.692,-27.949
1.3006,0.54068,0,-234.7,59.414,340.8,4.0139
-14.311,-66.425,119.42,240.41,59.176,-315.95,-65.911
-8.5313,-52.939,-179.13,-189.83,58.935,318.12,-64.512
-7.6524,27.691,59.709,124.01,58.693,296.85,31.499
-11.958,35.285,0,-75.062,58.448,-341.34,50.989
-1.364,-20.896,0,-291.46,58.2,245.65,14.863
-8.7833,-52.601,119.42,63.687,57.951,-375.98,-118.13
-2.8457,-25.014,238.84,360.14,57.699,-151.47,-28.742
12.998,42.465,179.13,304.75,57.444,-94.923,63.833
8.225,-1.4331,-179.13,101.64,57.188,165.79,-10.323
3.1184,26.399,-238.84,168.09,56.929,107.87,-51.027
-18,-23.276,179.13,224.54,56.668,-213.31,-99.157
8.7477,17.48,59.709,-11.528,56.405,-160.4,13.815
-2.579,-19.118,179.13,330.91,56.139,330.23,-53.454
28.844,2.7149,-179.13,-257.38,55.872,-248.57,5.0169
-13.331,-11.235,179.13,-106.13,55.602,3.0142,-29.958
6.1693,-6.886,-59.709,380.2,55.33,160.47,-55.079
-10.018,-27.168,-179.13,288.66,55.056,11.77,39.801
22.873,38.66,59.709,-227.01,54.779,255.95,-3.1212
-4.06,-18.807,179.13,273.96,54.501,293.02,-23.436
0.97599,-14.172,59.709,-148.17,54.22,185.95,-44.789
3.3719,45.892,59.709,-140.63,53.937,-80.723,59.185
7.1495,-11.528,-238.84,-85.362,53.652,-11.065,-11.071
24.36,43.52,119.42,-252.13,53.365,-264.8,40.631
27.921,25.409,119.42,-300.15,53.075,328.18,61.055
9.6572,-29.166,119.42,254.72,52.784,191.99,-13.409
7.0244,11.371,119.42,111.37,52.491,-120.83,69.068
-21.019,-53.371,238.84,-380.32,52.195,343.7,-70.544
-5.0023,-33.778,179.13,235.83,51.898,252.69,-88.013
-2.5855,25.903,119.42,-318.76,51.598,295.67,12.239
2.0727,-35.03,-238.84,-331.73,51.296,-32.523,-7.8297
2.8305,-20.562,179.13,-333.36,50.993,198.1,-64.284
-4.6634,-35.058,59.709,29.328,50.687,59.707,-7.3798
-14.934,-22.133,-59.709,50.412,50.379,56.697,-18.265
3.8545,31.575,-179.13,103.03,50.07,247.01,70.257
12.38,2.9844,0,-367.12,49.758,261.4,-17.804
22.973,31.899,0,-221.93,49.444,129.59,105.87
21.859,46.916,119.42,158.75,49.129,386.92,77.254
-19.253,-19.022,-59.709,178.15,48.811,3.6434,-7.8112
19.694,-46.178,59.709,-273.58,48.492,-235.2,-63.072
-3.3653,-72.437,179.13,-23.739,48.17,-69.491,-99.31
-2.5778,26.23,119.42,176.99,47.847,-252.91,62.63
9.6239,39.097,-238.84,354.49,47.522,357.27,62.218
9.6641,24.754,59.709,-71.679,47.195,-91.795,49.738
-19.004,-38.967,-59.709,-232.52,46.866,370.87,-19.089
13.107,49.233,59.709,-205.14,46.535,-261.91,113.29
4.6738,15.386,179.13,-95.343,46.203,-388.03,8.4929
2.343,7.0066,119.42,123.74,45.868,144.89,-21.379
-12.252,-20.124,119.42,36.573,45.532,-63.06,-45.924
-4.7919,-3.5428,0,-211.15,45.194,279.74,-60.599
-19.464,-80.788,119.42,231.39,44.854,272.56,-112.95
4.7356,-8.5506,59.709,-87.321,44.513,181.05,44.573
0.11953,3.9387,-179.13,377.78,44.17,-279.8,-37.027
-10.681,-31.054,179.13,283.57,43.825,-311.24,-39.49
8.8367,-17.664,0,182.15,43.478,-107.17,8.1776
-7.8326,10.992,-179.13,214.17,43.129,310.69,-26.149
6.697,20.293,0,-121.88,42.779,212.64,-1.3156
-8.5828,-1.5083,59.709,-55.21,42.427,156.41,-19.146
3.6766,28.05,119.42,304.36,42.074,-270.83,-10.402
21.776,57.923,-59.709,268.57,41.718,126.33,41.379
7.241,-33.425,59.709,-227.49,41.361,-217.96,9.6777
2.661,1.5905,0,61.534,41.003,4.1197,-36.389
-2.4034,14.855,0,-306.6,40.643,389.17,-61.238
1.174,35.495,179.13,-179.3,40.281,-260.56,-29.724
12.992,-7.3562,119.42,-89.799,39.918,-63.682,20.868
-7.1894,-55.975,59.709,-150.6,39.553,252.71,-62.345
7.6093,46.923,-59.709,299.01,39.186,-175.26,105.75
-13.164,-0.52027,-179.13,377.6,38.818,-192.68,8.736
-8.4198,19.695,-238.84,215.94,38.449,-218.23,-5.8935
3.2849,10.291,-238.84,68.729,38.078,46.16,55.666
-1.1995,-17.301,-179.13,-182.38,37.705,-295.66,32.055
-5.7484,10.004,-238.84,357.79,37.331,-176.71,28.729
-11.887,-20.684,-179.13,-104.44,36.956,282.98,-21.188
13.017,23.853,179.13,-353.95,36.579,-53.974,-15.033
-5.1403,-5.3212,179.13,-197.35,36.2,4.8639,48.935
-24.68,-46.849,119.42,-117.41,35.82,-350.61,-107.76
-20.894,-16.234,-179.13,13.992,35.439,112.49,-125.75
-36.062,-50.494,119.42,342.31,35.056,145.62,10.757
12.327,-0.53238,119.42,75.664,34.672,155.83,13.127
8.201,-1.89,-59.709,58.739,34.287,236.01,55.175
-2.6974,-28.124,-119.42,-128.42,33.9,264.21,39.762
5.5994,17.612,59.709,-201.88,33.512,-99.542,-10.364
12.824,70.322,-59.709,-341.48,33.123,275.47,16.287
11.576,31.289,179.13,201.59,32.732,29.996,19.42
-0.61978,51.35,-59.709,271.07,32.34,57.698,51.357
4.7408,-19.154,119.42,355.07,31.947,-190.25,-42.984
11.98,13.844,179.13,369.94,31.552,298.96,30.41
-13.262,-24.316,119.42,-87.782,31.156,-60.396,-16.276
7.6498,27.752,59.709,-114.28,30.759,215.32,-18.404
-7.5267,19.193,238.84,-310.09,30.361,-387.77,-1.007
-24.597,-89.002,59.709,-131.52,29.961,305.31,-100.43
-10.275,-57.475,-59.709,-221.46,29.561,-337.22,-52.457
-7.696,-28.301,-179.13,142.09,29.159,-204.15,24.464
-3.4708,21.753,-59.709,-13.771,28.756,-355.58,10.69
-1.3442,14.1,-179.13,-227.55,28.352,278.5,-9.6097
-2.9799,-10.733,-238.84,8.526,27.947,375.12,-0.25642
-8.6871,-56.499,-179.13,6.8679,27.54,32.926,-68.804
-28.34,-32.432,119.42,92.038,27.133,4.3717,78.64
6.7228,-12.497,59.709,-91.354,26.724,16.298,-42.209
-15.6,-3.0888,-59.709,-271.26,26.315,-238.42,26.359
11.539,60.152,238.84,368.27,25.904,89.592,55.449
6.7584,0.93045,-119.42,-65.307,25.493,268.44,-46.898
-13.265,-12.544,-179.13,299.5,25.08,119.06,-35.515
0.33637,-28.08,179.13,335.68,24.667,-198.76,3.2311
