-14.597,-5.0805,-0,-37.629,23.003,288.93,-73.634,1322.7
5.6729,-0.34696,179.13,161.01,23.42,257.89,23.249,1148.5
-0.95677,39.878,-119.42,265.29,23.836,-123.39,46.257,1405
6.2966,8.4577,0,114.24,24.252,-107.76,17.355,1199.1
1.4409,6.3186,179.13,-279.76,24.667,215.6,-5.8843,1279.4
18.391,35.964,119.42,-128.65,25.08,85.846,49.76,1337.9
-14.729,13.439,-119.42,-287.02,25.493,-98.374,-12.056,1126.5
4.9516,-16.989,179.13,311.43,25.904,253.62,31.279,1247
-0.21775,30.419,-179.13,264.14,26.315,-107.12,57.56,1446.4
-7.6288,-10.549,0,-339.66,26.724,372.21,-66.903,1376.8
22.212,56.843,-179.13,-334.55,27.133,89.007,9.1458,930.31
-14.981,-45.759,179.13,-192.51,27.54,228.36,14.035,1318.5
1.1714,11.952,-59.709,367.48,27.947,-225.29,67.633,1161.2
11.069,79.22,-59.709,309.39,28.352,-199.53,76.481,1466.3
6.8198,9.6646,119.42,307.71,28.756,223.42,-4.691,1197.9
-9.1534,9.8326,0,270.5,29.159,-293.55,-18.926,1282.1
-15.415,-55.976,-238.84,8.0631,29.561,-231.49,-88.284,1573.1
10.498,35.056,-119.42,-233.57,29.961,-343.15,30.673,1394.8
-2.6108,-26.244,59.709,112.25,30.361,-148.15,-34.488,1186.8
7.6778,28.593,-179.13,90.2,30.759,-281.83,-7.941,1281.5
-10.339,-20.064,-179.13,-359.2,31.156,-91.949,37.633,1268
-9.2046,28.794,238.84,328.93,31.552,104.75,-4.0375,1342.2
-22.081,-41.027,-179.13,82.519,31.947,-22.355,-25.081,1487.7
14.215,27.89,0,-60.023,32.34,-169.82,-22.404,1484.9
1.6041,-9.0758,179.13,-318.76,32.732,-217.46,-1.4061,1258.8
13.897,60.929,119.42,-178.16,33.123,-331.25,59.44,1308.1
25.085,48.106,59.709,-222.38,33.512,-336.54,125.3,1394.1
0.31758,-30.912,59.709,118.77,33.9,-326.05,-46.462,1021.9
-7.2595,-3.9198,-179.13,308.13,34.287,362.83,9.0926,1328.3
17.564,-11.846,-238.84,249.32,34.672,187.1,96.097,1137.6
8.3564,21.043,-59.709,186.17,35.056,105.72,31.649,1155.9
7.7477,28.581,-238.84,-99.542,35.439,304.52,40.441,1365
10.229,-3.8107,-119.42,59.715,35.82,29.62,-52.334,1190.7
-12.277,-58.963,238.84,-34.088,36.2,-149.25,-43.665,1184.9
-21.846,-22.497,-119.42,155.68,36.579,13.723,-38.895,1409.1
-7.6568,-0.71095,-59.709,208.4,36.956,262.23,-75.411,1486.9
-3.0759,-34.537,-119.42,251.8,37.331,395.12,-21.365,1166
10.588,-12.342,-59.709,-169.24,37.705,-45.917,-20.925,1402
-29.609,-39.917,0,130.18,38.078,-224.07,-10.898,911.7
-1.7003,47.342,-59.709,-299.94,38.449,358.09,97.831,1098
0.90808,-20.821,-59.709,309.53,38.818,243.79,-73.062,1447.7
5.7561,-21.76,-59.709,66.082,39.186,-272.34,39.114,1274.4
16.564,0.86612,238.84,69.791,39.553,76.727,50.498,1338.3
15.937,15.204,-59.709,-8.735,39.918,8.1848,-33.952,1218
9.9937,29.408,179.13,-12.862,40.281,-279.77,61.707,1426.3
20.366,11.431,-59.709,-269.53,40.643,260.37,-8.6486,1020.2
5.9869,12.392,179.13,-278.45,41.003,31.548,2.5981,1168.2
-6.2271,13.382,179.13,245.24,41.361,361.4,48.853,1401.9
7.5567,3.104,-238.84,-225.76,41.718,240.67,-7.3569,1190.9
7.83,62.496,-119.42,-351.84,42.074,-359,33.05,1126.2
-26.835,-22.693,0,-101.72,42.427,-41.037,4.3984,1122.9
16.627,-11.142,-119.42,96.365,42.779,206.82,5.479,1232.9
21.116,28.41,119.42,-100.83,43.129,226.46,84,954.51
-25.637,-45.995,-238.84,-313.4,43.478,-43.663,-76.801,1502.5
-15.349,-29.232,0,-211.63,43.825,-301.6,-60.207,1079.2
5.1107,-5.8745,-179.13,-309.46,44.17,258.09,4.431,1199.5
-9.1347,-21.007,0,100.62,44.513,248.06,-30.381,1334.1
-2.1338,9.6051,-59.709,-28.332,44.854,167.91,-83.647,1440.5
-0.30363,-15.083,0,-299.48,45.194,-273.27,-41.565,1240.6
23.939,33.793,119.42,-261.24,45.532,165.65,-48.056,1181.7
12.113,38.262,0,-324.43,45.868,-243.59,66.991,1375.7
-5.5572,-0.50169,119.42,85.731,46.203,249.41,-58.655,1248.3
-3.5265,36.84,-119.42,-34.286,46.535,266.23,34.705,1327.8
-6.4521,-4.865,-119.42,-28.876,46.866,-153.67,59.466,1352.5
-6.1852,-2.5039,238.84,55.092,47.195,-324.16,-44.668,1214.9
24.19,64.558,-59.709,288.56,47.522,-24.292,79.688,998.79
-0.021303,-50.577,59.709,-162.76,47.847,-264.33,-14.481,1436
-6.4863,-39.869,59.709,43.734,48.17,151.38,-18.146,1307.2
-14.515,-29.086,59.709,-163.6,48.492,-156.37,-79.981,1278.7
-5.7011,38.831,179.13,-177.54,48.811,171.02,41.419,1439.2
-14.473,-35.573,-59.709,-113.93,49.129,223.51,-8.4641,1047.5
7.3333,15.343,-59.709,-237.58,49.444,237.85,41.296,1214.3
7.5577,-17.717,59.709,137.08,49.758,351.3,28.609,1209.2
25.481,44.396,-59.709,-170.07,50.07,-8.0389,78.822,1025.7
10.065,18.926,59.709,326.08,50.379,-348.46,-4.2451,1250.2
-1.6169,25.121,-59.709,-202.52,50.687,-104.26,34.085,1265.6
2.5141,-22.027,-0,-128.46,50.993,-394.31,45.486,1411.1
11.133,-6.3487,0,-318.64,51.296,347.54,-5.0236,1324.6
20.578,50.52,-59.709,-288.68,51.598,316.07,44.152,967.41
-7.1647,-50.754,119.42,-185.09,51.898,255.19,0.8139,1504.4
2.441,-30.15,119.42,-211.92,52.195,396.23,-0.50419,1170.5
0.69881,-50.247,-238.84,297.1,52.491,-115.71,-111.86,1191.9
7.8947,19.592,59.709,-263.69,52.784,-84.648,61.972,1174.1
-4.0476,-17.698,-0,-145.39,53.075,19.064,-4.1732,1320.7
14.834,2.9796,59.709,181.01,53.365,-301.43,-5.0042,1319
15.221,30.407,59.709,157.83,53.652,-220.87,-2.2821,1418.4
27.371,40.681,59.709,228.02,53.937,-191.97,-2.7035,1459.1
-8.4416,-26.448,119.42,-20.725,54.22,258.93,-45.648,1111
-0.76693,2.447,-119.42,109.5,54.501,314.21,9.481,1282.5
6.4417,-3.8017,-119.42,125.35,54.779,385.06,-27.29,1247.1
-3.4827,32.624,0,172.82,55.056,97.03,67.421,1291.4
-28.245,-77.26,-59.709,42.445,55.33,-289.92,-107.42,547.51
-12.797,-43.168,-179.13,-146.8,55.602,-198.92,-74.334,1346.6
9.445,47.574,179.13,-112.26,55.872,-330.8,31.721,1097.2
-9.2048,-3.7339,179.13,84.701,56.139,269.31,-66.255,1293.9
5.8142,9.7038,-179.13,-299.42,56.405,-86.372,-13.06,1191.5
-8.8353,-45.343,59.709,69.511,56.668,370.39,-83.432,1558.2
-23.247,-30.643,179.13,368.91,56.929,-44.278,-49.265,1138.3
13.361,91.667,-59.709,-76.331,57.188,-96.366,53.021,1533.5
2.3218,47.153,119.42,111.8,57.444,-273.47,-20.615,1184.9
-3.6817,-32.892,-238.84,-385.85,57.699,56.357,-24.312,1186.3
-21.67,-62.144,238.84,-29.671,57.951,364.19,-67.801,1595.3
-19.36,-67.16,-119.42,152.96,58.2,-116.54,-63.481,1372.3
-13.419,-20.814,-59.709,371.1,58.448,-53.605,-8.4739,1159.4
-1.4561,-0.63861,-119.42,320.27,58.693,140,-8.0283,1230.9
-13.527,-11.057,-179.13,-211.64,58.935,-232.72,-27.176,1216
-2.3176,12.863,59.709,44.239,59.176,-287.73,-37.293,1177.3
6.4539,40.104,-0,-381.12,59.414,-59.328,-2.636,1225.9
-17.42,-27.628,179.13,370,59.65,-95.551,-118.36,971.38
0.42264,68.643,179.13,-362.17,59.883,-396.64,14.654,1383.7
-2.1645,-11.876,-238.84,378.87,60.114,127.26,5.9282,1265.3
-12.889,20.202,0,-151.86,60.343,-370.52,-98.149,1088.1
4.646,-40.766,-0,16.03,60.569,366,-54.665,1119.3
-17.156,-35.204,119.42,-69.911,60.793,-124.24,-30.286,1270.1
17.572,78.173,119.42,-214.46,61.014,365.71,107.44,1635.5
-15.246,-42.347,-59.709,29.702,61.233,-47.923,-29.339,1293.6
8.667,34.552,179.13,-158.05,61.45,-148.52,79.45,1159.1
21.851,37.662,59.709,-202.68,61.664,174.76,24.619,1090
8.4299,-1.3004,179.13,183.36,61.876,-127.53,7.1725,1252.8
-1.2912,15.089,-179.13,-151.39,62.085,-46.813,20.851,1153
-6.5743,-12.326,-119.42,-150.33,62.292,142.85,-15.424,1344.2
6.5582,-5.148,179.13,-144.44,62.497,-23.05,45.151,1281.5
-3.3587,-10.176,-179.13,-356.08,62.699,-197.26,-37.447,1212.6
7.8492,10.869,-119.42,-173.2,62.898,-225.51,95.483,1155.2
22.315,-4.5897,-238.84,347.64,63.095,-294.54,57.728,1147.3
5.2099,-6.0113,-59.709,-33.109,63.29,-35.656,73.601,1034.3
-8.803,-3.5965,0,168.3,63.482,144.92,30.416,1209.8
14.865,9.9841,59.709,-159.5,63.671,-117.85,71.675,1187.3
5.4174,34.392,238.84,325.66,63.858,-131.27,109.52,1542
-2.1637,0.97675,-0,29.9,64.043,-106,-16.105,1235.4
-9.158,32.489,-59.709,370.28,64.225,-5.4137,10.363,1395.6
4.797,34.612,59.709,-186.75,64.404,136.75,78.602,1148.7
11.082,36.716,0,133.96,64.581,-224.68,58.127,1511.3
15.347,21.392,-0,280.59,64.755,376.51,63.354,1254.4
21.573,79.618,179.13,-174.33,64.927,-307.14,161.58,974.22
-25.713,-45.357,-238.84,-268.99,65.096,54.344,-41.895,1216.1
13.821,78.774,-119.42,85.874,65.263,-304.26,41.919,1740.9
9.8454,17.258,119.42,303.61,65.427,4.3057,66.266,1178.9
16.112,64.575,-179.13,150.3,65.588,-365.53,85.18,1059.9
-20.412,-55.232,59.709,141.2,65.747,188.15,-64.121,1674.8
27.138,11.483,-59.709,-191.07,65.903,255.21,63.435,1399.5
4.495,21.987,179.13,-80.41,66.057,231.89,52.053,1336.9
-4.057,-20.613,-119.42,97.527,66.208,164.98,-42.482,1215.7
5.6201,18.352,59.709,-288.17,66.357,353.69,32.809,1117.3
-4.1986,19.122,0,176.7,66.503,281.21,-50.46,1085.1
-13.597,-29.479,-119.42,25.309,66.646,-268.72,-50.847,919.83
-2.8338,5.3667,-119.42,303.75,66.786,-246.34,-119.66,953.45
-6.5052,-7.9904,-179.13,376.2,66.924,-63.906,-89.418,1446.3
0.73992,-4.9432,-238.84,182.01,67.06,312.7,-37.021,1215.5
9.4276,-25.534,-59.709,-43.702,67.192,-103.67,-24.902,1298.1
-2.853,35.066,-119.42,-195.01,67.322,269.17,24.34,1284.6
10.857,28.89,-238.84,279.28,67.45,-114.32,136.6,1547
6.617,-13.911,0,24.536,67.574,-172.44,17.286,1225
-5.8379,-28.109,0,197.4,67.696,149.54,6.3528,1238.2
2.3404,-20.178,-179.13,179.07,67.816,337.24,-64.161,1348.3
-8.4793,-33.628,-179.13,-286.75,67.932,382.3,-35.589,1154.7
13.696,4.4796,-119.42,169.74,68.046,250.72,-49.123,1257.1
-18.778,30.4,0,-278.43,68.158,-149.23,-9.6032,1508.8
13.924,5.2308,-59.709,216.89,68.266,257.43,-33.019,1403.6
2.8693,-22.201,0,284.72,68.372,-370.58,-46.989,1180.9
1.3907,-47.626,179.13,-148.11,68.475,246.9,-11.896,1387.7
3.045,33.174,59.709,-193.25,68.576,167.91,73.701,1240.2
-8.0515,-43.929,-0,208.88,68.674,274.13,-75.231,1534.5
6.9527,-16.012,-59.709,-287.21,68.769,74.326,38.02,1289
2.3737,23.305,59.709,-241.89,68.861,-169.69,-17.372,1295.3
6.2658,34.434,179.13,-287.33,68.951,-0.19223,7.4201,1329.3
-5.6165,-6.8239,-119.42,-105.87,69.038,365.83,-24.161,1344.7
3.9583,36.422,-238.84,211.73,69.122,-62.273,-6.5829,1341.6
-4.9386,-6.8973,-179.13,220.05,69.203,9.2024,-88.432,1423.2
-7.4906,-4.4626,-119.42,30.429,69.282,28.508,14.64,1304.6
19.548,49.45,-119.42,-256.47,69.358,-151.34,38.369,931.71
-10.525,-70.804,-59.709,-193.06,69.431,-161.45,-153.24,1273.3
18.425,32.185,0,-90.413,69.502,61.964,88.164,1071.4
-2.6043,-47.196,-119.42,-234.32,69.57,342.9,-32.43,1401.1
-1.0106,-15.524,119.42,-193.3,69.635,335.64,-9.3923,1292
-6.5583,0.86628,119.42,-268.82,69.697,-329.93,-16.001,1319.8
-6.7896,-32.759,238.84,158.97,69.757,-114.6,-97.483,1209.6
7.2116,41.055,119.42,-172.47,69.813,370.47,20.391,1164.8
-31.174,-77.352,119.42,-2.8814,69.868,308.59,-39.748,611.92
-2.3284,44.801,-59.709,355.66,69.919,-181.6,38.077,1183.2
-4.737,-17.802,59.709,287.7,69.967,114.59,7.6885,1363.1
11.915,28.673,-238.84,60.831,70.013,-175.07,43.504,1562.3
6.5217,36.005,-59.709,71.979,70.056,-117.57,20.196,1257.7
-5.2772,14.314,-0,7.5679,70.096,396.36,-81.549,1451.7
-6.6451,-5.0704,-119.42,49.489,70.134,-130.68,-18.226,1323.6
1.2854,6.0664,-238.84,-83.851,70.168,303.51,52.961,1399.1
6.9792,35.241,-179.13,105.98,70.2,186.44,22.066,1254.4
1.2322,-29.294,179.13,364.56,70.23,247.65,-42.808,1071.1
-12.636,24.848,119.42,-158.39,70.256,-55.775,79.856,963.12
5.415,-8.0989,-179.13,154.33,70.279,192.4,-74.386,1358.2
0.60726,-6.6086,179.13,-116.3,70.3,341.87,12.647,1248.2
-10.572,-11.459,119.42,-274.34,70.318,-248.15,-35.847,1190
30.81,47.354,238.84,199.77,70.334,80.515,87.376,1247
3.7679,53.638,-238.84,-151.41,70.346,311.93,150.74,841.28
-3.781,-0.98582,-179.13,138.68,70.356,-326.86,-12.066,1233
-10.649,-11.685,-179.13,123,70.363,239.31,-24.547,1257.8
-6.5077,14.795,119.42,317.02,70.367,-158.83,50.636,1389.1
-2.5815,-31.783,-0,276.55,70.368,-23.567,-60.898,1082.5
-14.397,-6.0513,-119.42,132.24,70.367,-9.4598,36.527,1164.2
-18.834,-53.121,-119.42,-363.22,70.363,205.73,-84.609,1814.6
1.607,44.27,59.709,379.31,70.356,54.181,68.887,1099.6
-9.3268,-38.142,119.42,102.52,70.346,-109.81,-86.119,1352.6
6.2312,66.433,-59.709,74.129,70.334,-379.6,38.577,1291.7
-3.2885,24.741,-238.84,17.79,70.318,91.436,-42.507,1182.1
2.5133,-25.539,-179.13,137.79,70.3,-175.45,-61.206,1213.7
17.179,56.024,-119.42,322.26,70.279,-207.69,26.471,928.38
-0.26597,-10.88,-59.709,295.46,70.256,-78.944,6.6849,1280.1
30.98,49.243,-179.13,206.42,70.23,255.93,95.494,1333.7
-9.9389,-15.988,-179.13,213.72,70.2,306.94,-24.673,1333.8
25.207,69.924,179.13,289.89,70.168,91.085,56.838,1517.8
4.9573,-14.901,59.709,-233.05,70.134,-11.444,-78.849,1476.9
2.3276,23.537,-119.42,-246.02,70.096,-316.02,-28.987,1341.6
2.8915,0.64088,-119.42,266.46,70.056,383.27,-26.023,1341.2
-10.508,-44.961,59.709,129.58,70.013,312.48,-61.769,1257.2
-14.604,-2.4202,-179.13,291.7,69.967,114.47,26.268,1118.9
-23.512,-107.13,-179.13,-215.77,69.919,-96.397,-114.51,1487.8
2.754,-30.175,0,-309.17,69.868,-81.989,35.633,1173
-0.05707,-10.275,59.709,-222.41,69.813,-69.686,-28.023,1317
-1.3654,12.345,119.42,-219.57,69.757,96.615,31.89,1187.8
4.138,3.6216,-179.13,184.77,69.697,-50.787,-5.8416,1250.5
12.064,-30.68,-119.42,107.59,69.635,117.67,90.894,1133.5
-6.1324,5.4486,-59.709,-38.517,69.57,333.21,-14.328,1328.1
-0.93981,-12.342,-0,310.62,69.502,-386.31,-57.178,1205.7
12.884,54.822,238.84,88.217,69.431,163.38,115.9,1466.6
8.731,12.993,-179.13,213.81,69.358,376.71,74.403,1043.3
-5.0541,-30.789,-238.84,-245.69,69.282,-346.36,-108.76,973.93
6.7588,-37.296,-0,312.75,69.203,-20.439,60.332,1147
-5.0922,23.722,-0,111.91,69.122,-364.93,44.116,1401.5
-3.3241,27.479,238.84,142.31,69.038,-347.54,23.926,1256.8
-11.514,-19.316,-179.13,-359.58,68.951,-163.45,-21.821,1253.2
18.112,13.169,-179.13,380.61,68.861,-126.91,26.013,1026.3
-23.935,-29.612,-59.709,-171.33,68.769,-83.334,-18.461,1249.7
-0.71176,20.507,59.709,-14.562,68.674,316.21,19.345,1186.7
-8.3715,-13.618,119.42,123.97,68.576,374.22,16.681,1317.1
-9.1102,-2.7518,-59.709,254.85,68.475,-63.661,-52.26,1132.6
-17.81,-30.865,-59.709,73.582,68.372,-201.23,-75.712,1433.8
2.199,-10.485,238.84,-1.2062,68.266,-105.98,-19.527,1313.1
-9.158,-8.4908,-59.709,-334.01,68.158,-69.072,60.161,1270.4
9.6764,-4.4744,119.42,258.62,68.046,393.66,-4.5629,1273.3
-19.139,-19.343,-59.709,-323.63,67.932,-274.04,-23.219,1544.2
-18.977,-41.655,-119.42,385.37,67.816,-364.41,-17.569,1450.5
-10.812,-60.95,-238.84,-345.23,67.696,165.21,-59.751,1227.5
1.1456,16.961,-179.13,-171.5,67.574,-56.161,26.898,1132.9
1.0019,9.7977,0,-124.6,67.45,291.66,-9.1995,1240.1
1.7563,-6.9107,0,1.3171,67.322,168.19,69.233,1145.3
-13.606,-36.155,-238.84,-255.59,67.192,59.847,6.6533,1059.5
1.4975,19.118,59.709,87.39,67.06,-84.174,53.475,1321.2
-0.3585,51.929,238.84,-310.36,66.924,79.625,63.148,1056.5
9.6151,27.424,-59.709,274.48,66.786,368.99,14.013,1375.4
7.8403,-1.2536,-0,-93.585,66.646,-163.84,89.536,1070.5
0.30003,-24.987,-238.84,31.3,66.503,285.09,13.056,1238.9
-17.418,-21.181,119.42,-46.877,66.357,311.87,-65.131,1419.5
14.703,18.461,-179.13,-227.92,66.208,177.29,41.561,1342.3
6.4983,22.713,-179.13,339.38,66.057,23.408,-4.0527,1183.6
22.802,73.875,-59.709,-209.43,65.903,81.831,61.559,1382.8
8.0745,-8.4675,-119.42,234.77,65.747,-378.84,-32.712,1229.8
3.6585,-18.99,-179.13,-69.708,65.588,140.19,-42.534,1238.7
-6.4529,8.977,59.709,-13.945,65.427,333.74,61.768,1350.3
-3.5013,8.6363,0,315.9,65.263,-15.149,-28.522,1319
0.49481,-9.3645,179.13,59.317,65.096,300.99,-26.401,1305.9
7.6353,53.088,-179.13,371.1,64.927,77.468,108.8,1207.3
-9.6289,-51.065,238.84,-64.398,64.755,-374.75,-57.232,1340.6
-31.258,-40.9,-59.709,4.1395,64.581,144.34,-138.11,878.61
-12.017,-61.713,-238.84,-61.606,64.404,327.82,-79.39,1419.7
9.7142,8.2081,-119.42,-373.31,64.225,-84.771,-11.766,1290
1.8717,-24.353,238.84,-119.76,64.043,-221.66,-31.921,1289.5
0.28375,-30.229,119.42,193.3,63.858,356.41,-14.614,1134.2
-0.96721,1.4478,-119.42,-261.37,63.671,-200.98,45.694,1364.1
-11.412,-1.8751,59.709,-223.08,63.482,329.08,-19.756,1189.5
-19.928,-63.038,59.709,171.97,63.29,-251.34,-111.39,1258.1
-0.50507,-17.995,-0,-87.033,63.095,356.97,39.623,1375.9
-6.6674,-20.937,-0,337.62,62.898,-122.75,-33.79,1374.9
-13.304,-43.644,59.709,190.38,62.699,151.73,-62.61,1193.8
19.688,80.382,119.42,248.13,62.497,381.17,72.653,1214.6
9.8979,10.32,179.13,-116.2,62.292,-227.21,-59.506,1252.4
-19.702,-65.891,119.42,-320.06,62.085,190.22,-105.02,1272.1
6.4842,-27.407,238.84,-15.611,61.876,143.72,14.527,1126.5
-26.175,-78.31,179.13,-169.57,61.664,0.94576,-29.204,917.03
-15.754,-1.3111,-59.709,-106.51,61.45,67.795,63.18,1241.4
-13.479,13.643,59.709,-255.78,61.233,310.02,30.478,1053.7
3.4977,28.055,-179.13,-215.7,61.014,-25.916,83.858,1160.9
1.4362,-41.13,-238.84,106.77,60.793,-43.773,-31.342,1301.5
0.99851,27.7,0,308.54,60.569,-298.16,23.213,1280.3
3.2408,-21.52,59.709,369.75,60.343,136.99,-39.561,1252.3
14.41,16.994,59.709,253.99,60.114,-100.26,44.541,1379.9
-4.9152,12.366,-119.42,-262.99,59.883,78.125,38.395,1299.3
1.8394,19.838,179.13,-85.702,59.65,95.692,-27.949,1284.1
1.3006,0.54068,0,-234.7,59.414,340.8,4.0139,1260.8
-14.311,-66.425,119.42,240.41,59.176,-315.95,-65.911,1163.3
-8.5313,-52.939,-179.13,-189.83,58.935,318.12,-64.512,1506.2
-7.6524,27.691,59.709,124.01,58.693,296.85,31.499,1347.8
-11.958,35.285,-0,-75.062,58.448,-341.34,50.989,1371
-1.364,-20.896,0,-291.46,58.2,245.65,14.863,1294
-8.7833,-52.601,119.42,63.687,57.951,-375.98,-118.13,1170
-2.8457,-25.014,238.84,360.14,57.699,-151.47,-28.742,1258.3
12.998,42.465,179.13,304.75,57.444,-94.923,63.833,1333.7
8.225,-1.4331,-179.13,101.64,57.188,165.79,-10.323,1204.7
3.1184,26.399,-238.84,168.09,56.929,107.87,-51.027,1214.7
-18,-23.276,179.13,224.54,56.668,-213.31,-99.157,1360.1
8.7477,17.48,59.709,-11.528,56.405,-160.4,13.815,1196
-2.579,-19.118,179.13,330.91,56.139,330.23,-53.454,1178.1
28.844,2.7149,-179.13,-257.38,55.872,-248.57,5.0169,1526.6
-13.331,-11.235,179.13,-106.13,55.602,3.0142,-29.958,1202.8
6.1693,-6.886,-59.709,380.2,55.33,160.47,-55.079,1072.9
-10.018,-27.168,-179.13,288.66,55.056,11.77,39.801,1190.1
22.873,38.66,59.709,-227.01,54.779,255.95,-3.1212,1178.6
-4.06,-18.807,179.13,273.96,54.501,293.02,-23.436,1375.5
0.97599,-14.172,59.709,-148.17,54.22,185.95,-44.789,1199.7
3.3719,45.892,59.709,-140.63,53.937,-80.723,59.185,1216.8
7.1495,-11.528,-238.84,-85.362,53.652,-11.065,-11.071,1188.6
24.36,43.52,119.42,-252.13,53.365,-264.8,40.631,1223.1
27.921,25.409,119.42,-300.15,53.075,328.18,61.055,1541.7
9.6572,-29.166,119.42,254.72,52.784,191.99,-13.409,1173.2
7.0244,11.371,119.42,111.37,52.491,-120.83,69.068,1082.2
-21.019,-53.371,238.84,-380.32,52.195,343.7,-70.544,1780
-5.0023,-33.778,179.13,235.83,51.898,252.69,-88.013,1333.4
-2.5855,25.903,119.42,-318.76,51.598,295.67,12.239,1303
2.0727,-35.03,-238.84,-331.73,51.296,-32.523,-7.8297,1145.7
2.8305,-20.562,179.13,-333.36,50.993,198.1,-64.284,1346.2
-4.6634,-35.058,59.709,29.328,50.687,59.707,-7.3798,1150.1
-14.934,-22.133,-59.709,50.412,50.379,56.697,-18.265,1238.5
3.8545,31.575,-179.13,103.03,50.07,247.01,70.257,1264.4
12.38,2.9844,0,-367.12,49.758,261.4,-17.804,1399.5
22.973,31.899,-0,-221.93,49.444,129.59,105.87,1396.4
21.859,46.916,119.42,158.75,49.129,386.92,77.254,752.55
-19.253,-19.022,-59.709,178.15,48.811,3.6434,-7.8112,1474.5
19.694,-46.178,59.709,-273.58,48.492,-235.2,-63.072,1185.8
-3.3653,-72.437,179.13,-23.739,48.17,-69.491,-99.31,995.02
-2.5778,26.23,119.42,176.99,47.847,-252.91,62.63,1290.8
9.6239,39.097,-238.84,354.49,47.522,357.27,62.218,1347.2
9.6641,24.754,59.709,-71.679,47.195,-91.795,49.738,1440.7
-19.004,-38.967,-59.709,-232.52,46.866,370.87,-19.089,1403.7
13.107,49.233,59.709,-205.14,46.535,-261.91,113.29,1467.8
